"Merchant ID","Merchant Name","Batch Date","Batch Reference Number","Transaction Date","Transaction Type","Transaction Card Type","Transaction Card Number","Transaction Amount"
282947334519949088,"Merchant #282947334519949088",2018-05-05,638829992990729461830521,2018-05-04,Sale,VI,574862******0746,42.25
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Refund,VI,160457******5650,-33.95
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,DC,179590******7522,35.03
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,VI,599934******5144,89.48
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Refund,DC,816425******9318,-82.09
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,VI,615224******3024,41.08
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,DC,185947******1983,59.10
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,AX,348856******8987,81.21
282947334519949088,"Merchant #282947334519949088",2018-05-05,44986211012240440959696,2018-05-04,Sale,MC,977843******7032,77.65
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Refund,AX,976407******9110,-84.87
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,VI,101967******8257,10.14
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,DC,704840******7540,75.90
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,AX,776048******5249,44.94
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,MC,910142******8901,89.81
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,AX,834703******0612,79.08
495685906716699375,"Merchant #495685906716699375",2018-05-05,73767780333533871968582,2018-05-04,Sale,DC,214890******7061,2.12
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,VI,601487******3709,4.99
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,DC,537500******9743,90.47
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,DC,490722******2925,50.03
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,MC,718988******5564,95.54
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,MC,434287******5815,89.84
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,VI,732621******8741,18.69
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Sale,AX,126626******7815,5.16
495685906716699375,"Merchant #495685906716699375",2018-05-05,296951932886763415531684,2018-05-04,Refund,DC,900567******5074,-49.60
495685906716699375,"Merchant #495685906716699375",2018-05-05,3778316834167121175915,2018-05-04,Refund,DC,115499******8151,-70.10
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,VI,534990******3647,98.94
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,MC,743215******9808,61.77
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Refund,DC,290456******4519,-71.22
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,MC,759720******6964,75.86
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,VI,244410******3088,64.46
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,AX,144813******1972,7.29
495685906716699375,"Merchant #495685906716699375",2018-05-05,936067994658891058909728,2018-05-04,Sale,AX,538516******5485,97.99
495685906716699375,"Merchant #495685906716699375",2018-05-05,3387793197995419883691,2018-05-04,Sale,MC,372429******5666,49.66
495685906716699375,"Merchant #495685906716699375",2018-05-05,3387793197995419883691,2018-05-04,Sale,MC,186948******9412,15.77
495685906716699375,"Merchant #495685906716699375",2018-05-05,3387793197995419883691,2018-05-04,Sale,AX,798095******3327,30.51
495685906716699375,"Merchant #495685906716699375",2018-05-05,3387793197995419883691,2018-05-04,Refund,DC,319209******8446,-9.89
495685906716699375,"Merchant #495685906716699375",2018-05-05,3387793197995419883691,2018-05-04,Sale,DC,551572******6800,38.15
530876452482829319,"Merchant #530876452482829319",2018-05-05,665248898605644013764477,2018-05-04,Sale,VI,833576******5431,71.41
530876452482829319,"Merchant #530876452482829319",2018-05-05,665248898605644013764477,2018-05-04,Sale,VI,273493******1850,57.22
530876452482829319,"Merchant #530876452482829319",2018-05-05,26670371039203184330566,2018-05-04,Sale,DC,999064******0058,2.64
530876452482829319,"Merchant #530876452482829319",2018-05-05,26670371039203184330566,2018-05-04,Sale,DC,320257******4545,20.56
530876452482829319,"Merchant #530876452482829319",2018-05-05,26670371039203184330566,2018-05-04,Sale,DC,120285******3040,3.77
530876452482829319,"Merchant #530876452482829319",2018-05-05,26670371039203184330566,2018-05-04,Sale,MC,810305******9819,92.75
530876452482829319,"Merchant #530876452482829319",2018-05-05,752151584411579999117364,2018-05-04,Sale,VI,471788******6512,75.87
530876452482829319,"Merchant #530876452482829319",2018-05-05,752151584411579999117364,2018-05-04,Sale,DC,211226******0152,4.31
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,MC,837025******0216,67.36
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,AX,766848******5515,9.02
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,DC,391830******4696,92.61
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,MC,123654******7027,72.49
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,DC,678298******9087,99.39
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,DC,870806******4330,81.77
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,AX,464363******9952,95.63
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,VI,369013******7251,23.85
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,DC,620395******5695,31.53
530876452482829319,"Merchant #530876452482829319",2018-05-05,119727599076453686281984,2018-05-04,Sale,DC,223613******8627,71.49
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,VI,873707******3862,42.27
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Refund,MC,193610******6008,-29.74
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,DC,874097******2364,58.49
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,MC,408844******7110,23.95
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,DC,447260******5728,42.52
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,MC,384278******7712,28.16
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Refund,MC,746838******8373,-68.43
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,DC,880422******9848,66.22
530876452482829319,"Merchant #530876452482829319",2018-05-05,72019165047489718790382,2018-05-04,Sale,AX,417630******4530,21.63
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Sale,MC,650251******0044,34.95
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Refund,AX,251304******3624,-62.94
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Sale,DC,392708******5751,65.85
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Sale,AX,552174******2998,57.87
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Sale,AX,968827******1353,42.22
880287888447887986,"Merchant #880287888447887986",2018-05-05,76784423796982769601568,2018-05-04,Sale,VI,396687******0635,94.09
880287888447887986,"Merchant #880287888447887986",2018-05-05,866228228280251548336304,2018-05-04,Sale,DC,399606******3476,75.41
880287888447887986,"Merchant #880287888447887986",2018-05-05,866228228280251548336304,2018-05-04,Refund,VI,964331******6434,-1.26
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,MC,318339******2441,25.16
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,MC,961589******3277,23.81
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,AX,680915******2806,27.55
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,MC,964267******6989,17.50
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,AX,758176******2190,72.28
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,DC,589175******8566,62.51
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,MC,690886******0910,78.05
880287888447887986,"Merchant #880287888447887986",2018-05-05,141008669771550778287072,2018-05-04,Sale,DC,829602******4124,33.12
880287888447887986,"Merchant #880287888447887986",2018-05-05,929603121285682135841681,2018-05-04,Sale,DC,279198******4316,40.09
880287888447887986,"Merchant #880287888447887986",2018-05-05,929603121285682135841681,2018-05-04,Sale,AX,114266******3254,86.96
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,DC,608200******5509,31.67
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,VI,288671******4539,91.42
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,DC,262531******0391,49.50
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,MC,207093******1894,45.37
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,DC,611884******2512,11.77
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Refund,MC,944818******6174,-92.35
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,VI,116523******1370,51.73
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,VI,101732******8042,69.70
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,MC,294851******7873,14.19
350784764990623810,"Merchant #350784764990623810",2018-05-05,681207791745111266343772,2018-05-04,Sale,VI,925573******2913,87.01
350784764990623810,"Merchant #350784764990623810",2018-05-05,268948627577966646323056,2018-05-04,Sale,DC,209074******1862,33.11
32340730070154634,"Merchant #32340730070154634",2018-05-05,558461315559477670351597,2018-05-04,Sale,VI,494562******8697,13.57
32340730070154634,"Merchant #32340730070154634",2018-05-05,558461315559477670351597,2018-05-04,Sale,MC,704237******9253,18.92
32340730070154634,"Merchant #32340730070154634",2018-05-05,3140715777555789257347,2018-05-04,Sale,DC,569016******9986,78.79
32340730070154634,"Merchant #32340730070154634",2018-05-05,3140715777555789257347,2018-05-04,Sale,AX,178618******0111,55.80
32340730070154634,"Merchant #32340730070154634",2018-05-05,3140715777555789257347,2018-05-04,Refund,VI,761015******7610,-80.69
33175267367918297,"Merchant #33175267367918297",2018-05-05,441097778157451780624841,2018-05-04,Sale,DC,704473******0363,29.09
33175267367918297,"Merchant #33175267367918297",2018-05-05,441097778157451780624841,2018-05-04,Refund,VI,114301******0457,-12.57
33175267367918297,"Merchant #33175267367918297",2018-05-05,441097778157451780624841,2018-05-04,Sale,MC,530247******3486,74.92
33175267367918297,"Merchant #33175267367918297",2018-05-05,441097778157451780624841,2018-05-04,Sale,DC,407438******0323,55.39
33175267367918297,"Merchant #33175267367918297",2018-05-05,441097778157451780624841,2018-05-04,Sale,MC,949495******6881,12.66
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Sale,VI,874044******0440,2.22
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Sale,DC,169592******9871,38.71
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Sale,VI,502516******7976,88.87
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Sale,VI,128615******8543,86.45
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Refund,VI,385418******3681,-19.05
33175267367918297,"Merchant #33175267367918297",2018-05-05,742934738774614096812887,2018-05-04,Sale,VI,890618******1607,34.65
33175267367918297,"Merchant #33175267367918297",2018-05-05,274762463777567635974773,2018-05-04,Sale,DC,361368******5834,33.08
33175267367918297,"Merchant #33175267367918297",2018-05-05,274762463777567635974773,2018-05-04,Refund,AX,186846******5404,-37.65
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,VI,254048******0704,84.83
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,MC,342215******3752,68.53
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,MC,210719******3522,67.49
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,AX,837647******1206,59.98
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,VI,251995******3315,79.17
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,VI,935472******1577,43.67
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,DC,477020******0010,50.16
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,AX,305091******3734,24.97
933116216043009999,"Merchant #933116216043009999",2018-05-05,864796405593486699571694,2018-05-04,Sale,DC,629215******5778,29.50
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Sale,DC,494074******4084,15.59
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Sale,AX,376906******0139,42.39
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Sale,AX,257238******6971,85.40
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Refund,AX,469222******1274,-31.20
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Sale,VI,873312******6344,97.15
103251106062847700,"Merchant #103251106062847700",2018-05-05,4645299120275846595481,2018-05-04,Sale,AX,768654******7036,3.26
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,AX,818133******1568,3.15
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,MC,586248******3650,82.30
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,VI,779015******5287,92.83
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,AX,170670******0887,28.82
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,AX,921517******4780,19.76
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,MC,378156******7913,7.70
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Refund,VI,362844******7514,-66.78
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,MC,674484******9134,10.32
322631097103961359,"Merchant #322631097103961359",2018-05-05,8145811552239302845576,2018-05-04,Sale,VI,253363******4583,22.04
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,MC,524010******8525,70.09
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,MC,903964******3895,6.09
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,AX,943227******7228,59.63
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,DC,440024******4017,67.42
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,MC,682233******7247,89.35
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,DC,124839******0598,10.47
322631097103961359,"Merchant #322631097103961359",2018-05-05,482197697705550235888448,2018-05-04,Sale,AX,536391******7495,1.45
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,MC,346040******4574,55.40
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,VI,150246******1482,76.61
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,MC,560825******2115,27.12
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,DC,193332******6907,33.38
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,MC,741328******5836,64.50
322631097103961359,"Merchant #322631097103961359",2018-05-05,545310488787617293452860,2018-05-04,Sale,DC,541935******3294,21.35
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Sale,DC,166769******2012,37.48
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Sale,VI,534243******4148,25.33
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Refund,MC,125860******7929,-38.34
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Sale,DC,617657******3313,34.60
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Sale,VI,280451******4648,66.79
733433063753760695,"Merchant #733433063753760695",2018-05-05,907131144970104960777193,2018-05-04,Sale,MC,440415******2498,95.72
733433063753760695,"Merchant #733433063753760695",2018-05-05,722356810942224456302261,2018-05-04,Sale,VI,568186******5648,64.50
733433063753760695,"Merchant #733433063753760695",2018-05-05,722356810942224456302261,2018-05-04,Sale,DC,876056******6587,3.65
733433063753760695,"Merchant #733433063753760695",2018-05-05,722356810942224456302261,2018-05-04,Sale,MC,917754******8222,66.77
733433063753760695,"Merchant #733433063753760695",2018-05-05,722356810942224456302261,2018-05-04,Sale,VI,375633******4238,21.29
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,DC,623933******2452,47.52
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,DC,354312******2136,7.67
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,AX,463218******7755,62.77
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,VI,715454******4464,68.23
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,VI,913260******2697,31.37
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,AX,100265******2860,61.74
911560909559832001,"Merchant #911560909559832001",2018-05-05,843701877146506979364999,2018-05-04,Sale,VI,475168******6592,38.18
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Sale,DC,920218******8214,35.50
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Refund,DC,507180******3036,-17.80
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Sale,AX,979982******5424,76.80
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Sale,VI,786924******1265,8.29
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Refund,AX,652093******5578,-48.48
911560909559832001,"Merchant #911560909559832001",2018-05-05,710887153092989719445358,2018-05-04,Sale,DC,627523******7053,54.90
911560909559832001,"Merchant #911560909559832001",2018-05-05,3799355928369079648482,2018-05-04,Refund,AX,290376******9555,-88.12
911560909559832001,"Merchant #911560909559832001",2018-05-05,3799355928369079648482,2018-05-04,Sale,VI,890811******3713,46.22
911560909559832001,"Merchant #911560909559832001",2018-05-05,3799355928369079648482,2018-05-04,Sale,DC,607063******9038,90.12
911560909559832001,"Merchant #911560909559832001",2018-05-05,3799355928369079648482,2018-05-04,Refund,MC,324441******0261,-33.09
911560909559832001,"Merchant #911560909559832001",2018-05-05,3799355928369079648482,2018-05-04,Sale,MC,515652******0582,66.05
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Refund,DC,901027******9251,-72.10
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Sale,AX,539356******5365,92.76
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Sale,DC,125137******0884,99.60
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Sale,DC,181804******5324,21.56
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Sale,AX,472153******4236,56.82
585172759326842890,"Merchant #585172759326842890",2018-05-05,703888540501990945504348,2018-05-04,Sale,DC,423613******8302,59.74
585172759326842890,"Merchant #585172759326842890",2018-05-05,737447242742940804119080,2018-05-04,Refund,VI,670971******8277,-66.45
585172759326842890,"Merchant #585172759326842890",2018-05-05,737447242742940804119080,2018-05-04,Sale,MC,102605******3289,67.56
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,AX,752237******8482,55.50
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Refund,DC,136165******4333,-1.99
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,AX,167153******5401,54.50
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,AX,414980******5941,42.30
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,AX,788092******4559,36.47
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,DC,584791******7059,79.04
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,MC,321123******4349,12.94
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,DC,564513******3045,25.83
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,DC,897550******3207,9.18
290468077599060005,"Merchant #290468077599060005",2018-05-05,532007370129404724252975,2018-05-04,Sale,MC,184538******4227,59.90
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,DC,123885******9170,77.98
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,AX,585943******7712,21.06
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,MC,855003******0410,10.58
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,DC,290358******6620,29.13
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,VI,962168******4302,70.21
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,AX,716202******1133,4.32
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,MC,530941******5409,18.87
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,AX,686654******4281,87.87
945492929730227281,"Merchant #945492929730227281",2018-05-05,915475804308345751307408,2018-05-04,Sale,MC,999046******5032,22.99
366920026732330890,"Merchant #366920026732330890",2018-05-05,572449264525824854848916,2018-05-04,Sale,VI,971634******4370,9.54
366920026732330890,"Merchant #366920026732330890",2018-05-05,572449264525824854848916,2018-05-04,Sale,MC,200739******9256,59.17
366920026732330890,"Merchant #366920026732330890",2018-05-05,572449264525824854848916,2018-05-04,Sale,VI,756538******0975,12.95
366920026732330890,"Merchant #366920026732330890",2018-05-05,572449264525824854848916,2018-05-04,Refund,MC,791969******9193,-71.84
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,DC,737395******4850,25.09
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,MC,471629******2717,75.59
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,AX,574685******9542,6.66
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,AX,265241******0585,9.58
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Refund,AX,184568******6888,-7.20
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,VI,616233******7063,70.67
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Refund,VI,167724******5965,-59.81
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Refund,AX,962571******1109,-10.17
366920026732330890,"Merchant #366920026732330890",2018-05-05,534911789358436918654453,2018-05-04,Sale,VI,698483******0772,83.68
366920026732330890,"Merchant #366920026732330890",2018-05-05,341849579227679292362220,2018-05-04,Sale,MC,649371******2959,91.80
366920026732330890,"Merchant #366920026732330890",2018-05-05,341849579227679292362220,2018-05-04,Sale,DC,103854******0503,30.77
366920026732330890,"Merchant #366920026732330890",2018-05-05,341849579227679292362220,2018-05-04,Sale,DC,563196******9942,67.30
366920026732330890,"Merchant #366920026732330890",2018-05-05,341849579227679292362220,2018-05-04,Sale,MC,849171******0665,64.21
366920026732330890,"Merchant #366920026732330890",2018-05-05,341849579227679292362220,2018-05-04,Sale,AX,836840******8126,86.38
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,DC,854459******7027,51.91
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,VI,680729******0618,90.21
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,DC,337787******9010,80.12
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,DC,955688******9424,98.16
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,MC,472179******2602,13.89
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,DC,958084******9765,75.21
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,MC,633280******1132,85.23
366920026732330890,"Merchant #366920026732330890",2018-05-05,816995662379879033335242,2018-05-04,Sale,AX,769827******5556,10.45
366920026732330890,"Merchant #366920026732330890",2018-05-05,83173854798332042904391,2018-05-04,Sale,DC,474945******3019,51.09
366920026732330890,"Merchant #366920026732330890",2018-05-05,83173854798332042904391,2018-05-04,Sale,DC,638693******3746,43.37
